Name,No,Track,Artist,Album,Track_Url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Miliseconds_Played,Genre
tracks,129,Rain Drop,Standing Egg,Dramatic,spotify:track:3LDbfsA00YUZGNS89U8mOF,0.685,0.442,6,-5.173,1,0.0375,0.903,0.000002,0.103,0.49,77.998,372702,R&B/Soul
tracks,130,One Night Only,Sonder,One Night Only,spotify:track:74fQgHleHZ4V7Gm1XYcGkj,0.874,0.402,4,-5.786,1,0.0691,0.263,0.00094,0.147,0.764,119.99,628639,Hip Hop/Rap
tracks,132,Like a Breeze (電視劇《以家人之名》插曲),譚松韻,電視劇《以家人之名》原聲帶,spotify:track:16ri6UJFw9WLF8qdiks0Fv,0.556,0.511,6,-6.613,1,0.0592,0.441,0,0.11,0.577,171.615,5864883,M-pop
tracks,133,"不將就 (電影""何以笙簫默""片尾曲)",Ronghao Li,有理想,spotify:track:5DH8nF7aWoXXg5Sm3gjCWD,0.51,0.456,0,-7.773,1,0.0282,0.418,0,0.12,0.237,143.787,1617222,Electronic/Dance
tracks,134,Dancin - Krono Remix,Aaron Smith,Ibiza 2019,spotify:track:4IlqQhaxrGPxmg35YcXXuS,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,3886752,K-Indie
tracks,135,drunk,keshi,always,spotify:track:6D6HVKe7Qu3imn4zzJD0W9,0.691,0.389,4,-8.247,1,0.0367,0.765,0,0.0941,0.306,104.952,516335,R&B/Soul
tracks,136,Daylight,JAIE,Daylight,spotify:track:1wcKxD2fwxu0yK5SGqVJNo,0.688,0.237,9,-14.109,1,0.0408,0.544,0.000018,0.155,0.183,129.968,3065521,Electronic/Dance
tracks,137,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,spotify:track:6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,0.000018,0.355,0.894,95.053,7899759,Hip Hop/Rap
tracks,138,Wii Tennis,Splash Daddy,Wii Tennis,spotify:track:7C9kXo2THfHdGPlaN78kg6,0.952,0.579,7,-8.923,1,0.39,0.35,0.000002,0.136,0.483,128.024,416434,K-pop
tracks,139,강남역 4번출구,Plastic,Love Falling,spotify:track:6S0xpqsR8PVBWLudw4frFK,0.777,0.502,5,-4.242,1,0.0294,0.552,0,0.0764,0.75,95.022,1786873,K-pop
tracks,140,Winter Song,Isyana Sarasvati,Paradox,spotify:track:0X7K8nxTgOBUr5VMTLG8hS,0.725,0.461,0,-9.184,0,0.0839,0.717,0.0134,0.12,0.298,115.968,386317,K-pop
tracks,142,A.E.I.O.U.,HOHYUN,A.E.I.O.U.,spotify:track:1lBqYNCeGVFZBiir7lXJGU,0.719,0.328,8,-10.499,1,0.0769,0.276,0,0.112,0.483,120.123,646322,K-pop
tracks,143,I'm In Love (with 정성하),NARSHA,NARSHA,spotify:track:064lcSgMcllMmVlP0oxlJD,0.585,0.296,5,-8.305,1,0.0481,0.836,0,0.102,0.329,139.995,3449203,Pop
tracks,144,wish you were gay,Billie Eilish,wish you were gay,spotify:track:4txc3txsIt81diMzGhrVPS,0.853,0.351,7,-10.198,1,0.241,0.39,0.000009,0.752,0.282,118.028,7624120,Pop
tracks,145,Missing you,FLY TO THE SKY,Back in Time,spotify:track:24UgvaHnAvKOysqdkZ1B8L,0.568,0.634,0,-4.818,1,0.0404,0.541,0,0.116,0.299,133.829,804982,Pop
tracks,146,ily (i love you baby) (feat. Emilee),Surf Mesa,ily (i love you baby) (feat. Emilee),spotify:track:62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,2857503,Pop
tracks,147,i love you baby,Emilee,i love you baby,spotify:track:124lzQbZK2jQZqwTq8jt2n,0.763,0.475,4,-8.213,1,0.0431,0.52,0,0.239,0.562,90.007,4298576,R&B/Soul
tracks,148,Speechless,Lady Gaga,The Fame Monster,spotify:track:1pWZZfszgiDVIzbQLs50Cy,0.386,0.697,0,-4.182,1,0.0383,0.436,0,0.337,0.407,145.091,830183,K-Indie
tracks,149,Love & City Lights,YAØ,Love & City Lights,spotify:track:2lGQJuNsRG289zdlZmDHR2,0.562,0.406,1,-8.71,0,0.0357,0.443,0.000003,0.0673,0.325,170.039,34025674,M-pop
tracks,150,我們的故事,Tension,Smart?,spotify:track:5jHui9rDOvE84VzyddLHVh,0.67,0.438,9,-8.045,1,0.0333,0.615,0.000001,0.227,0.339,112.992,18110690,M-pop
tracks,151,大笨鐘,Jay Chou,十二新作,spotify:track:2hjTSnSYU25he80XAWie4y,0.579,0.617,4,-6.78,1,0.0354,0.0527,0.00001,0.0967,0.248,148.019,2333450,K-Indie
tracks,152,"Bravo, My Life!",Eric Nam,"Prison Playbook (Original Television Soundtrack), Pt. 4",spotify:track:5BBJVVFagaIaw6O6dnNfJx,0.658,0.502,10,-6.153,1,0.0334,0.662,0,0.122,0.304,77.016,7091216,Pop
tracks,153,Wish you were gay,JAMIE,Begin Again Open MIC EPISODE. 4,spotify:track:1nnnOdy0HG5iRRP6c4H6lV,0.549,0.31,7,-7.3,1,0.0449,0.845,0,0.103,0.222,121.852,7624120,R&B/Soul
tracks,154,tonight,demxntia,goodnight,spotify:track:1869eRZA3YeXKKKwmViVO1,0.716,0.632,5,-7.102,1,0.0837,0.255,0.546,0.124,0.408,170.1,2172981,M-pop
tracks,155,愛笑的眼睛,JJ Lin,她說,spotify:track:2SxXpn73WqM4zWhmWxeQ4s,0.648,0.423,1,-7.114,1,0.0312,0.759,0,0.103,0.397,132.633,1516257,Electronic/Dance
tracks,156,Nice Body (feat. Locco),Hyomin,Make Up,spotify:track:4JhtgykFbxH5v37hENn7mk,0.733,0.808,0,-3.342,1,0.0314,0.117,0,0.0413,0.863,98.023,7845228,Hip Hop/Rap
tracks,157,My Love (feat. T.I.),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,0.000012,0.682,0.808,119.952,23105070,Undefinied
tracks,158,Bleeding Love,Ni/Co,"Songs We Wish We Wrote, Vol.1",spotify:track:76sgjzdGEIMrlQSEZ5fWXS,0.695,0.195,3,-11.832,1,0.0366,0.929,0,0.106,0.214,101.924,6592703,Undefinied
tracks,159,Greek Tragedy - Oliver Nelson TikTok Remix,The Wombats,Greek Tragedy,spotify:track:64rqvMhAPLLEag310IG3z9,0.736,0.764,8,-6.736,0,0.0482,0.22,0.00154,0.192,0.404,112.033,179097,Pop
tracks,160,Dream with You,BLVMENKIND,Dream with You,spotify:track:4Xevankg1soVEDpsaT8jN3,0.702,0.68,5,-8.758,0,0.0398,0.301,0.00319,0.848,0.309,122.968,9773642,R&B/Soul
tracks,161,instagram,DEAN,instagram,spotify:track:6z1kLsntE7FuzKZHZWrXYN,0.463,0.566,8,-6.195,1,0.145,0.196,0,0.284,0.219,93.921,4380345,R&B/Soul
tracks,162,Love In My Pocket,Rich Brian,1999,spotify:track:2NZ2hBqes4aKSmt5Gsxnub,0.832,0.615,0,-7.948,0,0.0351,0.02,0,0.11,0.77,113.017,8806419,Hip Hop/Rap
tracks,163,Maybach (feat. Future),42 Dugg,Free Dem Boyz,spotify:track:2Qt8qG9SWPdtRiaWcPNJRm,0.735,0.446,5,-10.232,1,0.109,0.0071,0.000019,0.173,0.121,150.915,1648945,Electronic/Dance
tracks,164,2045,Steve Aoki,Neon Future IV,spotify:track:1yhpeYO1uzMl4cRMSqq07F,0.614,0.863,4,-4.755,0,0.0448,0.000457,0.643,0.342,0.488,127.017,12696816,M-pop
tracks,165,唯一Remix,政学Zed-X,唯一Remix,spotify:track:5STRiBeSCodTx9DUsvYomL,0.519,0.322,5,-8.929,1,0.0484,0.458,0,0.0824,0.466,94.415,30604032,R&B/Soul
tracks,166,sex money feelings die,Lykke Li,so sad so sexy,spotify:track:0g4fzRkbLeCDUCoe5iUOcf,0.789,0.534,8,-6.347,0,0.0709,0.323,0.000003,0.0645,0.631,134.055,8808844,K-pop
tracks,167,I Choose To Love You,Hyolyn,See the love2 OST,spotify:track:2yYQcXdtdyVnZNjLv6DrFS,0.685,0.574,5,-6.867,1,0.0286,0.262,0,0.253,0.3,99.997,14428847,Undefinied
tracks,168,Rapapapa (feat. RZA),Rich Brian,The Sailor,spotify:track:7sPoDigIbCWDS6AZmOhSRR,0.782,0.752,3,-4.622,0,0.214,0.501,0,0.114,0.504,126.936,505609,R&B/Soul
tracks,170,Blue Rose,LEEBADA,Blue Ocean,spotify:track:68F0Awp8Y64KAgvYYbUFc1,0.585,0.547,8,-4.797,0,0.083,0.512,0,0.387,0.237,74.671,3581659,K-Indie
tracks,171,lone summer,slchld,lone summer,spotify:track:3YIpZRonYpKhybYK2pvCb3,0.72,0.644,,-6.682,1,0.077,0.142,0,0.105,0.444,97.021,8259548,Pop
tracks,172,Therefore I Am,Billie Eilish,Happier Than Ever,spotify:track:20R4HfKloPKgXDqU7UKk3x,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,9485294,M-pop
tracks,173,11 (with Hooleeger),队长,11 (with Hooleeger),spotify:track:5eDJH4MfpRQM9S9WTiu7yU,0.483,0.736,7,-4.84,1,0.0604,0.0774,0,0.125,0.531,148.054,13667829,Undefinied
tracks,174,Cool,Kauai45,Cool,spotify:track:5UJaXqy96rSRh6JRuLz427,0.799,0.145,7,-13.006,1,0.0475,0.846,0.000001,0.081,0.4323,107.903,101139,K-pop
tracks,175,First Time,Goodnight Stand,First Time,spotify:track:7FTNJvoMqf8diaPcRsITu8,0.698,0.374,4,-10.134,1,0.227,0.543,0.00105,0.437,0.396,169.941,2242222,R&B/Soul
tracks,176,Streets,Doja Cat,Hot Pink,spotify:track:60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,236691,R&B/Soul
tracks,177,Effortlessly,lo-1,Effortlessly,spotify:track:0214OvLHZT4NSJ0gj9N5f3,0.783,0.34,0,-7.457,1,0.0946,0.49,0.000025,0.264,0.279,121.979,1078001,M-pop
tracks,178,旅行的意義,Cheer Chen,華麗的冒險,spotify:track:0kcYzEvagMWsp9wL6RxW90,0.525,0.516,2,-7.931,1,0.0299,0.38,0,0.365,0.25,137.972,1265498,K-pop
tracks,179,SEE SEA,Hyolyn,SEE SEA,spotify:track:09Pp9Q9593vnr91Ldi4let,0.649,0.817,10,-2.974,0,0.0345,0.0753,0,0.0837,0.601,118.023,15979386,K-Indie
tracks,180,Tryin' to forget you,J_ust,B_ye,spotify:track:3WligRZmcEPhsWT7iZClsH,0.701,0.411,11,-8.428,1,0.0465,0.783,0,0.0856,0.656,76.127,6285934,K-pop
tracks,181,Leavin' tomorrow,Goodnight Stand,꿈으로 와요,spotify:track:3YzvfZu0YjzQ54xXRuH8PJ,0.502,0.341,2,-9.479,1,0.11,0.645,0.000002,0.0753,0.158,114.748,1115476,M-pop
tracks,182,夏天,Nicky Lee,好玖,spotify:track:3PNl0rcFCajUKXaeZ9d81j,0.564,0.713,8,-6.696,1,0.0311,0.596,0.000002,0.0668,0.577,94.015,1178542,Pop
tracks,183,Melancholy,White Cherry,Melancholy,spotify:track:1Lfh02gAbYvlP4SaBNNxiY,0.895,0.031,1,-25.355,1,0.0439,0.839,0.899,0.124,0.448,119.981,345805,Pop
tracks,184,say goodbye,mei quinn,say goodbye,spotify:track:4AHbSBLlUZ0TJLGxvLc9i9,0.648,0.45,11,-8.144,0,0.0323,0.385,0,0.106,0.629,94.025,1245849,R&B/Soul
tracks,185,Worth the Wait,Gowe,Worth the Wait,spotify:track:6YhLMPkFLZZm6RI6ad1a5T,0.826,0.297,11,-21.207,1,0.208,0.771,0,0.165,0.243,90.014,13377150,R&B/Soul
tracks,186,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,924348,M-pop
tracks,187,心引力,王俊凱,心引力,spotify:track:5FCICpVP6esEhKY7dxLU7T,0.433,0.455,11,-12.767,1,0.1,0.133,0,0.0879,0.466,187.648,10921065,R&B/Soul
tracks,188,Feeling Myself,Nicki Minaj,The Pinkprint,spotify:track:5fyIGoaaKelzdyW8ELhYJZ,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,627311,Pop
tracks,189,Carried Away (Love To Love) (with Madison Beer),Surf Mesa,Carried Away (Love To Love) (with Madison Beer),spotify:track:4IvuPZogXbY7LODs7qzr0W,0.518,0.683,1,-5.295,1,0.0364,0.346,0,0.311,0.304,141.971,3079887,Electronic/Dance
tracks,190,You Little Beauty,FISHER,You Little Beauty,spotify:track:1gRQxbfL4ULWyTosgXSbWT,0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,465465,K-pop
tracks,191,"Baby, Don't Cry",EXO,The 1st Album 'XOXO' (Repackage),spotify:track:7M4eO9xXwmAnO0hq6XDles,0.653,0.827,5,-4.179,1,0.0417,0.344,0,0.144,0.421,137.946,1913182,K-pop
tracks,192,"dear me,",Gentle Bones,"dear me,",spotify:track:7aGaP4VJ1WOAIL7QlEl1pA,0.629,0.459,11,-8.846,1,0.0303,0.38,0.000004,0.205,0.435,138.059,286327,K-pop
tracks,193,Don’t Forget (Feat. Rocoberry),Henry,Don’t Forget (Feat. Rocoberry),spotify:track:5b5bnWga1RIBPncnjCroVC,0.605,0.429,3,-7.412,1,0.0371,0.816,0,0.229,0.196,129.902,371270,R&B/Soul
tracks,194,no tears left to cry,Ariana Grande,Sweetener,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,0.000003,0.294,0.354,121.993,1699976,Undefinied
tracks,195,Starlight No More,Kiggen,Starlight No More,spotify:track:0CSfu5jtIJAoSMn1Y6ktL3,0.476,0.341,6,-14.438,1,0.432,0.892,0.000024,0.143,0.295,109.745,793235,K-pop
tracks,196,Ring My Bell,Suzy,Uncontrollably Fond OST Part.1,spotify:track:3MdJSXjBarAYuuJ7rjJLDk,0.531,0.478,8,-6.853,0,0.0528,0.753,0,0.103,0.408,143.81,3170027,Hip Hop/Rap
tracks,197,Not Him,20 Years of Age,Not Him,spotify:track:2NsQTd6zXYxQ1388JWun08,0.405,0.592,9,-5.431,1,0.053,0.54,0,0.249,0.736,82.947,3050254,Pop
tracks,198,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,spotify:track:6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,101238,K-Indie
tracks,199,Without Star,Who R U?,Midnight Blue,spotify:track:3aeM0FzenuTueZdwHfMSS6,0.507,0.525,6,-4.29,1,0.0506,0.898,0,0.102,0.384,129.573,4999291,K-pop
tracks,200,On the Low,Justin Park,Places Like Home,spotify:track:4MIKclDDgZgzuaATP5yOjW,0.68,0.53,0,-6.854,0,0.209,0.203,0,0.115,0.398,87.008,2053280,Hip Hop/Rap
tracks,201,最好的都给你,余佳运,最好的都给你,spotify:track:1DmK1PVovBe0eLf3BEhzhe,0.619,0.406,7,-8.161,1,0.0327,0.79,0,0.139,0.154,124.134,74209599,M-pop
tracks,202,D.A.N.C.E,Justice,Justice,spotify:track:33yAEqzKXexYM3WlOYtTfQ,0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,2426456,Electronic/Dance
tracks,204,Room For Two,xiv,Room For Two,spotify:track:77Q9doWepAc9rDYcX8gA4Q,0.773,0.681,7,-6.494,1,0.0603,0.359,0,0.151,0.611,118.556,3578753,Electronic/Dance
tracks,205,渴望遇见 - 网台剧《谁都渴望遇见你》主题曲,周深,谁都渴望遇见你,spotify:track:7rb7xLISYxbiTn6uIRi11w,0.292,0.455,3,-6.376,1,0.0316,0.526,0,0.117,0.356,155.82,1174155,K-Indie
tracks,206,Therapy,Theo Tams,Trilogy I,spotify:track:1Omj5Fv6gozKjom0cWaPbn,0.757,0.579,5,-4.147,0,0.0372,0.237,0,0.125,0.678,89.01,11937583,Electronic/Dance
tracks,207,LOL,Jahmi,LOL,spotify:track:7dCip2o5FufDTZVmeZoBbM,0.812,0.568,10,-9.587,0,0.134,0.671,0,0.147,0.761,130.965,5618071,R&B/Soul
tracks,208,Drankin N Smokin,Future,Pluto x Baby Pluto,spotify:track:0k7wmahjkn389wAZdz19Cv,0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,1255121,Hip Hop/Rap
tracks,209,暗香,沙宝亮,发烧无限,spotify:track:4iHDt4q2MvmM9gUbA2BSkU,0.27,0.48,2,-9.102,0,0.0334,0.979,0.000052,0.113,0.238,139.925,7027351,Electronic/Dance
tracks,210,Live or Die,Noah Cyrus,Live or Die,spotify:track:0OiXVxQHUFxvYxQew4xyhD,0.71,0.365,8,-9.958,1,749,0.234,0,0.244,0.396,74.952,11573118,Electronic/Dance
tracks,211,Soft,J_ust,O_ne,spotify:track:5YcPOaMnKoWKqIHxg4iL3Y,0.534,0.325,11,-7.612,0,0.0362,0.757,0,0.0699,0.394,148.12,10856462,R&B/Soul
tracks,212,In a dream,Hello Ga-Young,something special,spotify:track:21P4hz2DdDOkkLOTm2gJ8S,0.392,0.395,0,-8.333,1,0.0277,0.717,0.000447,0.618,0.337,143.608,2728847,K-pop
tracks,213,Bodies,CLAUDIA,Bodies,spotify:track:24ZhIGmqatQWhIDBhoLq2a,0.691,0.602,1,-8.063,1,0.0497,0.0515,0,0.141,0.715,118.901,581575,Electronic/Dance
tracks,214,Coming Baby,律野,Coming Baby,spotify:track:7Ha6Rb1fMFIjil93GFYxiN,0.936,0.511,7,-4.756,0,0.102,0.346,0,0.0278,0.403,105.005,14479868,K-Indie
tracks,215,浪漫手機,Jay Chou,11月的蕭邦,spotify:track:4ofmSKnAYj295dE0klRGQx,0.565,0.504,10,-8.324,1,0.0325,0.656,0.000189,0.117,0.378,170.025,1552236,R&B/Soul
tracks,216,Honey Milk Tea,Lim sang hyun,Honey Milk Tea,spotify:track:0eYoLzJApcy4FqebJMLiSS,0.579,0.429,0,-6.536,1,0.0324,0.619,0,0.143,0.293,66.984,2742484,K-pop
tracks,217,Thot Shit,Megan Thee Stallion,Something for Thee Hotties,spotify:track:7FdmHr87G79PDRGy9SPBkZ,0.949,0.683,9,-4.242,1,0.0946,0.0199,0,0.171,0.887,130.012,1211912,K-pop
tracks,218,最好的我们,孟颖,最好的我们,spotify:track:3oDaCSqtdUbrtPUiQhkklH,0.622,0.473,2,-9.28,1,0.0352,0.775,0.000002,0.109,0.181,126.028,14882716,K-pop
tracks,219,I'm Going Crazy,SE7EN,Digital Bounce,spotify:track:7yAL7lr8pL9vCNn8QL3HG1,0.609,0.828,2,-4.668,1,0.0621,0.211,0,0.315,0.732,160.001,200636,Pop
tracks,220,Lover,Clevt,Lover,spotify:track:1g1xkwC5IRN0qUvcL4RCMG,0.867,0.499,5,-10.182,0,0.0566,0.331,0.000083,0.11,0.626,124.056,1894157,R&B/Soul
tracks,221,No More,Ashley Alisha,No More,spotify:track:7yD4xZ0hXYwmObTjXTHKfu,0.607,0.588,11,-5.868,1,0.043,0.69,0,0.174,0.387,180.054,1231920,M-pop
tracks,222,Senseless (feat. pH-1),Phe R.E.D.S,Senseless (feat. pH-1),spotify:track:1Rf0Y5oIbtreaNBjmiob5d,0.737,0.609,0,-4.179,1,0.0323,0.194,0.000006,0.0702,0.534,116.013,4076402,R&B/Soul
tracks,223,Monster,LUM!X,Monster,spotify:track:0YU17F0BlVXvmx5ytsR43w,0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,129.16,7251413,K-pop
tracks,225,Winter Breath,10cm,5.1,spotify:track:52MhiDWZlaHOVc29nbZBFC,0.689,0.387,3,-5.726,1,0.0928,0.202,0,0.0845,0.627,167.871,1325737,Electronic/Dance
tracks,226,予你,队长,予你,spotify:track:5ii92YUmZpeEjRKygY8t9v,0.527,0.507,4,-7.855,1,0.0357,0.616,0,0.136,0.17,131.896,5896890,K-pop
tracks,227,No Beef - Original Mix,Afrojack,No Beef (Afrojack & Steve Aoki feat. Miss Palmer),spotify:track:0lLabtlVaHGaCqKHQpBrkP,0.741,0.838,11,-5.181,0,0.0405,0.0229,0.309,0.0649,0.234,127.98,9632692,K-pop
tracks,228,靠近,Morris赖仔,靠近,spotify:track:3PWhoJ9fnWeZLP9UmZenlR,0.691,0.578,11,-6.405,1,0.0778,0.301,0,0.085,0.378,81.997,6514921,R&B/Soul
tracks,229,"Today, Rain (feat. 1ho & Chan)",Airman,Airman Morning Diaries #7,spotify:track:1vdQfVyptSyzsDhKQjhi8e,0.609,0.46,11,-6.518,1,0.0268,0.731,0,0.105,0.272,82.893,1012966,Electronic/Dance
tracks,230,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Monster,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,782605,K-Indie
tracks,231,First Class,Jack Harlow,First Class,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,0.905,0.563,8,-6.135,1,0.102,0.0254,0.00001,0.113,0.324,106.998,3250261,Hip Hop/Rap
tracks,232,Tonight,Punch,Tonight,spotify:track:0A11IsAXZND16wOkQQTbMB,0.526,0.56,6,-5.999,1,0.0356,0.815,0,0.135,0.522,133.468,2172981,M-pop
tracks,233,Don’t,Loco,The Hyena on the Keyboard Pt. 4,spotify:track:6KyafpXji3NKMmlmSokT9Y,0.85,0.488,1,-7.052,1,0.0689,0.552,0,0.127,0.531,92.023,1100324,Electronic/Dance
tracks,234,Soothe (feat. Junmo),J_ust,Thoughts of My Mother,spotify:track:3LVvBMCKu30y6oXBRV3LNx,0.694,0.564,11,-5.478,0,0.032,0.623,0,0.126,0.62,82.994,6211541,Hip Hop/Rap
tracks,235,7 rings,Ariana Grande,"thank u, next",spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,3833602,R&B/Soul
tracks,236,하루 하루 (Day To Day) [In the Style of Tashannie] - Karaoke,Groove Edition,"K-Pop Karaoke/Instrumental (가요 MR반주), Pt. 89",spotify:track:0l4sOlYtZS9oxhisbyPvQ2,0.578,0.566,2,-7.954,0,0.0383,0.18,0.889,0.159,0.818,133.983,4983133,K-pop
tracks,237,Midsummer Madness,88rising,Head In The Clouds,spotify:track:6TodWdTSDfzwgYynTZSvJn,0.409,0.678,9,-7.731,1,0.0878,0.359,0.000005,0.167,0.168,89.968,1345187,R&B/Soul
tracks,238,Slow,SOLE,Slow,spotify:track:3bHE2Q0boauLBF8iJLUIga,0.399,0.397,1,-7.477,1,0.1,0.591,0.000021,0.109,0.306,78.162,367399,K-pop
tracks,239,Deja Vu,ATEEZ,ZERO : FEVER Part.3,spotify:track:3zmrdOtnOogqLllz26WLZ3,0.692,0.835,6,-4.978,0,0.0628,0.0517,0,0.134,0.566,80.017,5168071,K-Indie
tracks,240,Sorry,Jonan,Sorry,spotify:track:4uMJ7fKMAetlX8GUfwFiHL,0.658,0.282,2,-13.393,1,0.124,0.618,0,0.366,0.351,69.956,864286,M-pop
tracks,242,我喜歡上你時的内心活動,Cheer Chen,喜歡你 電影原聲帶,spotify:track:3Sk5vML32xkCFsysfuvNYl,0.347,0.333,0,-10.876,1,0.0359,0.765,0.000114,0.0947,0.297,145.245,1488515,Electronic/Dance
tracks,243,May I Ask,Luke Chiang,May I Ask,spotify:track:4pV3f1Nn5XtyA9x60rFan7,0.718,0.357,2,-8.843,1,0.0437,0.407,0,0.0897,0.347,146.006,4228699,K-pop
tracks,244,ONLY,LeeHi,ONLY,spotify:track:13CvkXwGXruBTv2Rh6JmHR,0.529,0.294,5,-7.454,1,0.0353,0.887,0,0.0867,0.155,123.177,3747766,Electronic/Dance
tracks,245,You're My Garden,JEONG EUN JI,"Strong Woman Do Bong Soon, Pt. 1",spotify:track:2XJOdcqQnB4dpi0mTxmzC9,0.543,0.515,2,-4.022,1,0.0373,0.561,0,0.124,0.23,123.195,9093364,Pop
tracks,246,Summer Time,KAHOH,Summer Time,spotify:track:2AyzxOw81jO9YdlEkLc46T,0.814,0.635,11,-5.923,0,0.055,0.192,0,0.0748,0.586,99.992,1180285,R&B/Soul
tracks,247,Say So,Doja Cat,Hot Pink,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.583,0,0.159,0.264,0.000003,0.0904,0.779,110.962,721941,Electronic/Dance
tracks,248,他只是經過,h3R3,他只是經過,spotify:track:6TBJGBdclNJ3kHBzaROQ4B,0.749,0.558,1,-6.488,1,0.0309,0.148,0.00151,0.821,0.499,93.016,939689,Undefinied
tracks,249,Sweety,J_ust,Sweety,spotify:track:5LURhI5nh4wAnowd14075i,0.784,0.557,10,-4.082,0,0.0281,0.629,0,0.0995,0.695,104.989,654444,Electronic/Dance
tracks,250,Lonely,Akon,Trouble,spotify:track:5QnM8r0kqFdM84k18aFE2V,0.632,0.533,5,-7.873,0,0.0338,0.351,0,0.236,0.595,90.064,3780327,K-Indie
tracks,251,Slightly Tipsy (She is My Type♡ X SANDEUL),Sandeul,Slightly Tipsy (She is My Type♡ X SANDEUL),spotify:track:1xWVYPdaLm909DbFmuPGOR,0.697,0.447,1,-6.552,1,0.0264,0.769,0,0.115,0.549,93.931,938688,K-pop
tracks,252,因為愛所以愛,Nicholas Tse,了解,spotify:track:3MNF1IrYF3VfPOSWnANQDo,0.56,0.536,11,-6.612,0,0.0309,0.0944,0,0.0955,0.148,134.017,906117,K-Indie
tracks,253,Delirious (Boneless) (feat. Kid Ink),Steve Aoki,Neon Future I,spotify:track:2SSFvQBwsxeazzo7z5l9gD,0.706,0.912,8,-4.44,0,0.0565,0.0195,0,0.232,0.925,128.004,9274092,R&B/Soul
